row_number,transction_year,transction_month,province_name_th,province_name_en,district_name_th,district_name_en,propertytype_name_th,propertytype_name_en,volume_of_project,interest,day
1898,2020,1,กรุงเทพมหานคร,Bangkok,ลาดกระบัง,LAT KRABANG,โฮมออฟฟิศ,Home office,58,674,2023-08-31
1123,2019,2,กรุงเทพมหานคร,Bangkok,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,35,77,2023-08-31
2324,2019,12,กรุงเทพมหานคร,Bangkok,คันนายาว,KHAN NA YAO,คอนโด,Condo,23,61,2023-08-31
1257,2020,1,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,ทาวน์โฮม,Townhome,60,333,2023-08-31
1585,2022,11,กรุงเทพมหานคร,Bangkok,ทุ่งครุ,THUNG KHRU,อาคารพาณิชย์,Commercial,8,81,2023-08-31
1784,2020,1,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,ทาวน์โฮม,Townhome,88,1047,2023-08-31
511,2019,6,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,บ้าน,Detached House,57,1455,2023-08-31
1239,2019,10,นนทบุรี,Nonthaburi,เมืองนนทบุรี,MUEANG NONTHABURI,ทาวน์โฮม,Townhome,57,385,2023-08-31
1258,2020,9,กรุงเทพมหานคร,Bangkok,บางรัก,BANG RAK,คอนโด,Condo,51,741,2023-08-31
1272,2020,3,กรุงเทพมหานคร,Bangkok,ทุ่งครุ,THUNG KHRU,โฮมออฟฟิศ,Home office,26,142,2023-08-31
1543,2021,12,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,บ้าน,Detached House,181,1448,2023-08-31
858,2019,3,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,ทาวน์โฮม,Townhome,18,59,2023-08-31
2306,2019,7,สมุทรปราการ,Samut Prakan,บางเสาธง,BANG SAO THONG,ทาวน์โฮม,Townhome,122,2579,2023-08-31
1241,2021,5,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,บ้านแฝด,Twin house,39,1179,2023-08-31
1421,2020,3,กรุงเทพมหานคร,Bangkok,หนองแขม,NONG KHAEM,บ้าน,Detached House,69,308,2023-08-31
904,2019,10,นนทบุรี,Nonthaburi,บางบัวทอง,BANG BUA THONG,ทาวน์โฮม,Townhome,199,8751,2023-08-31
531,2020,6,กรุงเทพมหานคร,Bangkok,มีนบุรี,MIN BURI,บ้าน,Detached House,26,175,2023-08-31
812,2021,9,กรุงเทพมหานคร,Bangkok,ดอนเมือง,DON MUEANG,บ้าน,Detached House,43,501,2023-08-31
177,2020,7,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,บ้านแฝด,Twin house,41,608,2023-08-31
1354,2021,7,กรุงเทพมหานคร,Bangkok,พญาไท,PHAYA THAI,บ้าน,Detached House,24,327,2023-08-31
753,2022,4,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,ทาวน์โฮม,Townhome,40,529,2023-08-31
437,2020,2,สมุทรปราการ,Samut Prakan,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,152,2252,2023-08-31
1734,2019,6,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,บ้าน,Detached House,35,359,2023-08-31
1283,2019,7,กรุงเทพมหานคร,Bangkok,คลองสามวา,KHLONG SAM WA,บ้านแฝด,Twin house,93,6373,2023-08-31
1183,2020,4,กรุงเทพมหานคร,Bangkok,สายไหม,SAI MAI,อาคารพาณิชย์,Commercial,29,363,2023-08-31
919,2021,11,สมุทรปราการ,Samut Prakan,บางเสาธง,BANG SAO THONG,บ้าน,Detached House,36,93,2023-08-31
937,2019,9,กรุงเทพมหานคร,Bangkok,สะพานสูง,SAPHAN SUNG,บ้าน,Detached House,88,454,2023-08-31
2008,2019,7,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,คอนโด,Condo,35,108,2023-08-31
1408,2020,6,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,โฮมออฟฟิศ,Home office,22,67,2023-08-31
1076,2021,5,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,บ้าน,Detached House,30,74,2023-08-31
1758,2019,2,กรุงเทพมหานคร,Bangkok,ธนบุรี,THON BURI,คอนโด,Condo,96,828,2023-08-31
2322,2019,11,กรุงเทพมหานคร,Bangkok,คันนายาว,KHAN NA YAO,บ้าน,Detached House,45,185,2023-08-31
2181,2019,7,ปทุมธานี,Pathum Thani,คลองหลวง,KHLONG LUANG,ทาวน์โฮม,Townhome,28,4703,2023-08-31
543,2021,10,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,บ้าน,Detached House,20,128,2023-08-31
412,2019,11,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,คอนโด,Condo,39,392,2023-08-31
335,2021,3,กรุงเทพมหานคร,Bangkok,ดอนเมือง,DON MUEANG,ทาวน์โฮม,Townhome,49,603,2023-08-31
813,2019,9,สมุทรปราการ,Samut Prakan,พระสมุทรเจดีย์,PHRA SAMUT CHEDI,บ้าน,Detached House,37,281,2023-08-31
2026,2020,5,กรุงเทพมหานคร,Bangkok,บางกะปิ,BANG KAPI,คอนโด,Condo,28,103,2023-08-31
196,2022,3,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,ทาวน์โฮม,Townhome,124,1424,2023-08-31
1341,2020,1,ปทุมธานี,Pathum Thani,ธัญบุรี,THANYABURI,บ้าน,Detached House,55,1097,2023-08-31
463,2020,2,สมุทรปราการ,Samut Prakan,บางเสาธง,BANG SAO THONG,ทาวน์โฮม,Townhome,35,247,2023-08-31
1059,2021,3,กรุงเทพมหานคร,Bangkok,บางแค,BANG KHAE,บ้านแฝด,Twin house,40,531,2023-08-31
2176,2020,2,ปทุมธานี,Pathum Thani,คลองหลวง,KHLONG LUANG,บ้านแฝด,Twin house,137,2669,2023-08-31
1929,2020,4,กรุงเทพมหานคร,Bangkok,วังทองหลาง,WANG THONGLANG,ทาวน์โฮม,Townhome,19,62,2023-08-31
2233,2019,7,กรุงเทพมหานคร,Bangkok,บางคอแหลม,BANG KHO LAEM,บ้าน,Detached House,15,1073,2023-08-31
738,2020,11,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,ทาวน์โฮม,Townhome,28,351,2023-08-31
1755,2020,1,นครปฐม,Nakhon Pathom,พุทธมณฑล,PHUTTHAMONTHON,อาคารพาณิชย์,Commercial,16,72,2023-08-31
1109,2020,6,นครปฐม,Nakhon Pathom,เมืองนครปฐม,MUEANG NAKHON PATHOM,บ้าน,Detached House,89,1438,2023-08-31
2219,2021,9,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,บ้าน,Detached House,13,42,2023-08-31
121,2019,7,กรุงเทพมหานคร,Bangkok,ราชเทวี,RATCHATHEWI,คอนโด,Condo,48,194,2023-08-31
1788,2022,3,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,บ้าน,Detached House,34,212,2023-08-31
135,2021,9,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,บ้าน,Detached House,20,202,2023-08-31
680,2019,7,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,ทาวน์โฮม,Townhome,74,382,2023-08-31
1554,2022,7,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,บ้าน,Detached House,16,103,2023-08-31
765,2021,5,กรุงเทพมหานคร,Bangkok,วังทองหลาง,WANG THONGLANG,โฮมออฟฟิศ,Home office,31,64,2023-08-31
768,2020,6,นนทบุรี,Nonthaburi,ไทรน้อย,SAI NOI,ทาวน์โฮม,Townhome,51,678,2023-08-31
154,2020,9,กรุงเทพมหานคร,Bangkok,ปทุมวัน,PATHUM WAN,คอนโด,Condo,28,70,2023-08-31
1387,2022,7,กรุงเทพมหานคร,Bangkok,ดอนเมือง,DON MUEANG,ทาวน์โฮม,Townhome,19,151,2023-08-31
524,2019,5,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,บ้าน,Detached House,33,652,2023-08-31
1738,2021,5,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,โฮมออฟฟิศ,Home office,35,137,2023-08-31
914,2020,6,กรุงเทพมหานคร,Bangkok,พญาไท,PHAYA THAI,คอนโด,Condo,13,17,2023-08-31
41,2022,2,กรุงเทพมหานคร,Bangkok,พญาไท,PHAYA THAI,บ้าน,Detached House,24,730,2023-08-31
450,2019,2,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,บ้าน,Detached House,96,507,2023-08-31
486,2019,7,กรุงเทพมหานคร,Bangkok,บางแค,BANG KHAE,บ้าน,Detached House,32,350,2023-08-31
847,2020,2,กรุงเทพมหานคร,Bangkok,หนองจอก,NONG CHOK,อาคารพาณิชย์,Commercial,28,87,2023-08-31
1943,2019,6,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,บ้านแฝด,Twin house,19,112,2023-08-31
1168,2020,2,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,บ้านแฝด,Twin house,124,877,2023-08-31
1879,2020,6,กรุงเทพมหานคร,Bangkok,คลองเตย,KHLONG TOEI,คอนโด,Condo,132,277,2023-08-31
2119,2021,5,สมุทรปราการ,Samut Prakan,บางบ่อ,BANG BO,ทาวน์โฮม,Townhome,93,3852,2023-08-31
924,2022,2,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,ทาวน์โฮม,Townhome,35,93,2023-08-31
1682,2019,7,กรุงเทพมหานคร,Bangkok,คลองสาน,KHLONG SAN,คอนโด,Condo,8,15,2023-08-31
773,2020,4,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,บ้านแฝด,Twin house,39,853,2023-08-31
1339,2022,4,กรุงเทพมหานคร,Bangkok,บางขุนเทียน,BANG KHUN THIAN,บ้าน,Detached House,42,269,2023-08-31
811,2019,4,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,ทาวน์โฮม,Townhome,21,127,2023-08-31
1670,2020,7,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,ทาวน์โฮม,Townhome,17,509,2023-08-31
370,2022,12,นนทบุรี,Nonthaburi,เมืองนนทบุรี,MUEANG NONTHABURI,บ้าน,Detached House,11,38,2023-08-31
2319,2022,9,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,9,36,2023-08-31
1248,2019,2,กรุงเทพมหานคร,Bangkok,วัฒนา,VADHANA,คอนโด,Condo,12,23,2023-08-31
1186,2020,8,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,6,10,2023-08-31
1149,2020,4,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,บ้านแฝด,Twin house,16,330,2023-08-31
1985,2021,9,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,บ้าน,Detached House,18,380,2023-08-31
321,2022,9,กรุงเทพมหานคร,Bangkok,บางนา,BANG NA,คอนโด,Condo,6,14,2023-08-31
2070,2022,12,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,บ้านแฝด,Twin house,6,71,2023-08-31
1410,2020,8,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,บ้าน,Detached House,50,225,2023-08-31
2081,2020,1,สมุทรปราการ,Samut Prakan,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,33,91,2023-08-31
1637,2022,7,กรุงเทพมหานคร,Bangkok,คลองสามวา,KHLONG SAM WA,ทาวน์โฮม,Townhome,15,1474,2023-08-31
1747,2019,7,นนทบุรี,Nonthaburi,ปากเกร็ด,PAK KRET,บ้าน,Detached House,26,563,2023-08-31
698,2021,6,กรุงเทพมหานคร,Bangkok,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,36,566,2023-08-31
1057,2020,10,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,ทาวน์โฮม,Townhome,26,179,2023-08-31
2205,2020,5,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,โฮมออฟฟิศ,Home office,41,150,2023-08-31
516,2019,11,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,คอนโด,Condo,39,597,2023-08-31
1384,2020,3,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,บ้านแฝด,Twin house,277,5882,2023-08-31
653,2019,10,นนทบุรี,Nonthaburi,บางกรวย,BANG KRUAI,บ้าน,Detached House,52,1204,2023-08-31
2048,2020,1,สมุทรปราการ,Samut Prakan,บางเสาธง,BANG SAO THONG,บ้าน,Detached House,64,649,2023-08-31
478,2021,12,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,ทาวน์โฮม,Townhome,48,360,2023-08-31
848,2019,11,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,23,185,2023-08-31
2174,2020,7,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,บ้าน,Detached House,41,608,2023-08-31
82,2021,9,สมุทรปราการ,Samut Prakan,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,บ้าน,Detached House,17,63,2023-08-31
1891,2020,3,สมุทรสาคร,Samut Sakhon,กระทุ่มแบน,KRATHUM BAEN,บ้านแฝด,Twin house,91,1480,2023-08-31
836,2022,8,นนทบุรี,Nonthaburi,บางบัวทอง,BANG BUA THONG,บ้านแฝด,Twin house,10,76,2023-08-31
391,2021,12,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,ทาวน์โฮม,Townhome,39,1239,2023-08-31
2108,2019,7,นครปฐม,Nakhon Pathom,เมืองนครปฐม,MUEANG NAKHON PATHOM,บ้าน,Detached House,24,302,2023-08-31
1530,2019,9,กรุงเทพมหานคร,Bangkok,บางซื่อ,BANG SUE,คอนโด,Condo,44,159,2023-08-31
662,2021,5,กรุงเทพมหานคร,Bangkok,ภาษีเจริญ,PHASI CHAROEN,โฮมออฟฟิศ,Home office,17,58,2023-08-31
2247,2019,7,ปทุมธานี,Pathum Thani,ธัญบุรี,THANYABURI,บ้าน,Detached House,181,9192,2023-08-31
109,2020,8,สมุทรสาคร,Samut Sakhon,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,ทาวน์โฮม,Townhome,40,1155,2023-08-31
211,2020,7,สมุทรปราการ,Samut Prakan,บางบ่อ,BANG BO,ทาวน์โฮม,Townhome,26,590,2023-08-31
1550,2022,3,กรุงเทพมหานคร,Bangkok,พระโขนง,PHRA KHANONG,โฮมออฟฟิศ,Home office,13,26,2023-08-31
2050,2020,2,นนทบุรี,Nonthaburi,บางบัวทอง,BANG BUA THONG,ทาวน์โฮม,Townhome,23,174,2023-08-31
2244,2021,3,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,ทาวน์โฮม,Townhome,78,1259,2023-08-31
603,2019,7,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,บ้าน,Detached House,49,932,2023-08-31
1236,2019,6,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,ทาวน์โฮม,Townhome,161,1621,2023-08-31
2354,2020,6,นนทบุรี,Nonthaburi,เมืองนนทบุรี,MUEANG NONTHABURI,ทาวน์โฮม,Townhome,39,1182,2023-08-31
1407,2020,2,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,ทาวน์โฮม,Townhome,115,951,2023-08-31
270,2022,11,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,คอนโด,Condo,5,18,2023-08-31
